date,ticker,simfinid_x,open,high,low,close,adj._close,volume,dividend,shares_outstanding,simfinid_y,company_name,industryid,isin,end_of_financial_year_(month),market,main_currency,ma_5,ma_20,volatility_10,price_movement
2022-02-15,SANP,660201,0.0,0.0,0.0,0.0,0.0,78802178,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,0.0,0.0,0.0,0
2022-02-16,SANP,660201,0.0,0.0,0.0,0.0,0.0,55982000,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,0.0,0.0,0.0,0
2022-02-17,SANP,660201,0.0,0.0,0.0,0.0,0.0,95293940,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,0.0,0.0,0.0,0
2022-02-18,SANP,660201,0.0,0.0,0.0,0.0,0.0,95293940,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,0.0,0.0,0.0,0
2022-02-22,SANP,660201,0.0,0.0,0.0,0.0,0.0,125399228,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,0.0,0.0,0.0,0
2022-02-23,SANP,660201,0.0,0.0,0.0,0.0,0.0,125399228,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,0.0,0.0,0.0,0
2022-02-24,SANP,660201,0.0,0.0,0.0,0.0,0.0,151775088,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,0.0,0.0,0.0,0
2022-02-25,SANP,660201,0.0,0.0,0.0,0.0,0.0,182063915,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,0.0,0.0,0.0,0
2022-02-28,SANP,660201,0.0,0.0,0.0,0.0,0.0,49759047,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,0.0,0.0,0.0,0
2022-03-01,SANP,660201,0.0,0.0,0.0,0.0,0.0,12638518,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,0.0,0.0,0.0,0
2022-03-02,SANP,660201,0.0,0.0,0.0,0.0,0.0,24972573,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,0.0,0.0,0.0,0
2022-03-03,SANP,660201,0.0,0.0,0.0,0.0,0.0,18274944,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,0.0,0.0,0.0,0
2022-03-04,SANP,660201,0.0,0.0,0.0,0.0,0.0,33261674,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,0.0,0.0,0.0,0
2022-03-07,SANP,660201,0.0,0.0,0.0,0.0,0.0,50423917,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,0.0,0.0,0.0,0
2022-03-08,SANP,660201,0.0,0.0,0.0,0.0,0.0,24045887,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,0.0,0.0,0.0,0
2022-03-09,SANP,660201,0.0,0.0,0.0,0.0,0.0,67521894,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,0.0,0.0,0.0,0
2022-03-10,SANP,660201,0.0,0.0,0.0,0.0,0.0,122322847,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,0.0,0.0,0.0,0
2022-03-11,SANP,660201,0.0,0.0,0.0,0.0,0.0,92964340,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,0.0,0.0,0.0,0
2022-03-14,SANP,660201,0.0,0.0,0.0,0.0,0.0,91687720,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,0.0,0.0,0.0,0
2022-03-15,SANP,660201,0.0,0.0,0.0,0.0,0.0,244779605,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,0.0,0.0,0.0,0
2022-03-16,SANP,660201,0.0,0.0,0.0,0.0,0.0,104687934,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,0.0,0.0,0.0,0
2022-03-17,SANP,660201,0.0,0.0,0.0,0.0,0.0,42371584,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,0.0,0.0,0.0,0
2022-03-18,SANP,660201,0.0,0.0,0.0,0.0,0.0,57815029,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,0.0,0.0,0.0,0
2022-03-21,SANP,660201,0.0,0.0,0.0,0.0,0.0,57815029,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,0.0,0.0,0.0,0
2022-03-22,SANP,660201,0.0,0.0,0.0,0.0,0.0,13616879,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,0.0,0.0,0.0,0
2022-03-23,SANP,660201,0.0,0.0,0.0,0.0,0.0,136406337,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,0.0,0.0,0.0,0
2022-03-24,SANP,660201,0.0,0.0,0.0,0.0,0.0,9950193,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,0.0,0.0,0.0,0
2022-03-25,SANP,660201,0.0,0.0,0.0,0.0,0.0,79932775,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,0.0,0.0,0.0,0
2022-03-28,SANP,660201,0.0,0.0,0.0,0.0,0.0,82537096,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,0.0,0.0,0.0,0
2022-03-29,SANP,660201,0.0,0.0,0.0,0.0,0.0,48775247,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,0.0,0.0,0.0,0
2022-03-30,SANP,660201,0.0,0.0,0.0,0.0,0.0,19429114,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,0.0,0.0,0.0,0
2022-03-31,SANP,660201,0.0,0.0,0.0,0.0,0.0,48085659,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,0.0,0.0,0.0,0
2022-04-01,SANP,660201,0.0,0.0,0.0,0.0,0.0,20702122,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,0.0,0.0,0.0,0
2022-04-04,SANP,660201,0.0,0.0,0.0,0.0,0.0,52990986,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,0.0,0.0,0.0,0
2022-04-05,SANP,660201,0.0,0.0,0.0,0.0,0.0,28615981,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,0.0,0.0,0.0,0
2022-04-06,SANP,660201,0.0,0.0,0.0,0.0,0.0,42904739,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,0.0,0.0,0.0,0
2022-04-07,SANP,660201,0.0,0.0,0.0,0.0,0.0,31035351,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,0.0,0.0,0.0,0
2022-04-08,SANP,660201,0.0,0.0,0.0,0.0,0.0,20833805,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,0.0,0.0,0.0,0
2022-04-11,SANP,660201,0.0,0.0,0.0,0.0,0.0,50137789,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,0.0,0.0,0.0,0
2022-04-12,SANP,660201,0.0,0.0,0.0,0.0,0.0,25072513,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,0.0,0.0,0.0,0
2022-04-13,SANP,660201,0.0,0.0,0.0,0.0,0.0,23889775,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,0.0,0.0,0.0,0
2022-04-14,SANP,660201,0.0,0.0,0.0,0.0,0.0,20017618,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,0.0,0.0,0.0,0
2022-04-18,SANP,660201,0.0,0.0,0.0,0.0,0.0,22755296,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,0.0,0.0,0.0,0
2022-04-19,SANP,660201,0.0,0.0,0.0,0.0,0.0,10160730,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,0.0,0.0,0.0,0
2022-04-20,SANP,660201,0.0,0.0,0.0,0.0,0.0,13569681,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,0.0,0.0,0.0,0
2022-04-21,SANP,660201,0.0,0.0,0.0,0.0,0.0,90136052,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,0.0,0.0,0.0,0
2022-04-22,SANP,660201,0.0,0.0,0.0,0.0,0.0,29781831,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,0.0,0.0,0.0,0
2022-04-25,SANP,660201,0.0,0.0,0.0,0.0,0.0,20193469,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,0.0,0.0,0.0,0
2022-04-26,SANP,660201,0.0,0.0,0.0,0.0,0.0,20193469,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,0.0,0.0,0.0,0
2022-04-27,SANP,660201,0.0,0.0,0.0,0.0,0.0,21556604,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,0.0,0.0,0.0,0
2022-04-28,SANP,660201,0.0,0.0,0.0,0.0,0.0,25688309,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,0.0,0.0,0.0,0
2022-04-29,SANP,660201,0.0,0.0,0.0,0.0,0.0,42431100,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,0.0,0.0,0.0,0
2022-05-02,SANP,660201,0.0,0.0,0.0,0.0,0.0,15960126,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,0.0,0.0,0.0,0
2022-05-03,SANP,660201,0.0,0.0,0.0,0.0,0.0,10893093,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,0.0,0.0,0.0,0
2022-05-04,SANP,660201,0.0,0.0,0.0,0.0,0.0,10893093,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,0.0,0.0,0.0,0
2022-05-05,SANP,660201,0.0,0.0,0.0,0.0,0.0,133921248,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,0.0,0.0,0.0,0
2022-05-06,SANP,660201,0.0,0.0,0.0,0.0,0.0,13818149,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,0.0,0.0,0.0,0
2022-05-09,SANP,660201,0.0,0.0,0.0,0.0,0.0,38673951,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,0.0,0.0,0.0,0
2022-05-10,SANP,660201,0.0,0.0,0.0,0.0,0.0,22022080,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,0.0,0.0,0.0,0
2022-05-11,SANP,660201,0.0,0.0,0.0,0.0,0.0,25534115,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,0.0,0.0,0.0,0
2022-05-12,SANP,660201,0.0,0.0,0.0,0.0,0.0,21730623,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,0.0,0.0,0.0,0
2022-05-13,SANP,660201,0.0,0.0,0.0,0.0,0.0,23284485,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,0.0,0.0,0.0,0
2022-05-16,SANP,660201,0.0,0.0,0.0,0.0,0.0,15450535,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,0.0,0.0,0.0,0
2022-05-17,SANP,660201,0.0,0.0,0.0,0.0,0.0,35998823,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,0.0,0.0,0.0,0
2022-05-18,SANP,660201,0.0,0.0,0.0,0.0,0.0,4084198,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,0.0,0.0,0.0,0
2022-05-19,SANP,660201,0.0,0.0,0.0,0.0,0.0,20658645,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,0.0,0.0,0.0,0
2022-05-20,SANP,660201,0.0,0.0,0.0,0.0,0.0,9734807,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,0.0,0.0,0.0,0
2022-05-23,SANP,660201,0.0,0.0,0.0,0.0,0.0,17066183,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,0.0,0.0,0.0,0
2022-05-24,SANP,660201,0.0,0.0,0.0,0.0,0.0,33190355,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,0.0,0.0,0.0,0
2022-05-25,SANP,660201,0.0,0.0,0.0,0.0,0.0,9096066,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,0.0,0.0,0.0,0
2022-05-26,SANP,660201,0.0,0.0,0.0,0.0,0.0,13149376,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,0.0,0.0,0.0,0
2022-05-27,SANP,660201,0.0,0.0,0.0,0.0,0.0,18716175,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,0.0,0.0,0.0,0
2022-05-31,SANP,660201,0.0,0.0,0.0,0.0,0.0,21312689,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,0.0,0.0,0.0,0
2022-06-01,SANP,660201,0.0,0.0,0.0,0.0,0.0,6086613,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,0.0,0.0,0.0,0
2022-06-02,SANP,660201,0.0,0.0,0.0,0.0,0.0,14948322,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,0.0,0.0,0.0,0
2022-06-03,SANP,660201,0.0,0.0,0.0,0.0,0.0,9578924,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,0.0,0.0,0.0,0
2022-06-06,SANP,660201,0.0,0.0,0.0,0.0,0.0,9423584,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,0.0,0.0,0.0,0
2022-06-07,SANP,660201,0.0,0.0,0.0,0.0,0.0,12157391,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,0.0,0.0,0.0,0
2022-06-08,SANP,660201,0.0,0.0,0.0,0.0,0.0,7932783,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,0.0,0.0,0.0,0
2022-06-09,SANP,660201,0.0,0.0,0.0,0.0,0.0,16827450,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,0.0,0.0,0.0,0
2022-06-10,SANP,660201,0.0,0.0,0.0,0.0,0.0,21971761,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,0.0,0.0,0.0,0
2022-06-13,SANP,660201,0.0,0.0,0.0,0.0,0.0,27184879,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,0.0,0.0,0.0,0
2022-06-14,SANP,660201,0.0,0.0,0.0,0.0,0.0,249388248,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,0.0,0.0,0.0,0
2022-06-15,SANP,660201,0.0,0.0,0.0,0.0,0.0,118976256,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,0.0,0.0,0.0,0
2022-06-16,SANP,660201,0.0,0.0,0.0,0.0,0.0,36945597,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,0.0,0.0,0.0,0
2022-06-17,SANP,660201,0.0,0.0,0.0,0.0,0.0,19048024,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,0.0,0.0,0.0,0
2022-06-21,SANP,660201,0.0,0.0,0.0,0.0,0.0,12804891,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,0.0,0.0,0.0,0
2022-06-22,SANP,660201,0.0,0.0,0.0,0.0,0.0,16570808,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,0.0,0.0,0.0,0
2022-06-23,SANP,660201,0.0,0.0,0.0,0.0,0.0,29391153,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,0.0,0.0,0.0,0
2022-06-24,SANP,660201,0.0,0.0,0.0,0.0,0.0,8700367,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,0.0,0.0,0.0,0
2022-06-27,SANP,660201,0.0,0.0,0.0,0.0,0.0,54337396,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,0.0,0.0,0.0,0
2022-06-28,SANP,660201,0.0,0.0,0.0,0.0,0.0,8759703,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,0.0,0.0,0.0,0
2022-06-29,SANP,660201,0.0,0.0,0.0,0.0,0.0,24372050,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,0.0,0.0,0.0,0
2022-06-30,SANP,660201,0.0,0.0,0.0,0.0,0.0,13941890,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,0.0,0.0,0.0,0
2022-07-01,SANP,660201,0.0,0.0,0.0,0.0,0.0,4834148,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,0.0,0.0,0.0,0
2022-07-05,SANP,660201,0.0,0.0,0.0,0.0,0.0,25410520,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,0.0,0.0,0.0,0
2022-07-06,SANP,660201,0.0,0.0,0.0,0.0,0.0,7733857,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,0.0,0.0,0.0,0
2022-07-07,SANP,660201,0.0,0.0,0.0,0.0,0.0,16644559,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,0.0,0.0,0.0,0
2022-07-08,SANP,660201,0.0,0.0,0.0,0.0,0.0,15830786,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,0.0,0.0,0.0,0
2022-07-11,SANP,660201,0.0,0.0,0.0,0.0,0.0,16818032,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,0.0,0.0,0.0,0
2022-07-12,SANP,660201,0.0,0.0,0.0,0.0,0.0,14716028,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,0.0,0.0,0.0,0
2022-07-13,SANP,660201,0.0,0.0,0.0,0.0,0.0,48192411,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,0.0,0.0,0.0,0
2022-07-14,SANP,660201,0.0,0.0,0.0,0.0,0.0,47850875,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,0.0,0.0,0.0,0
2022-07-15,SANP,660201,0.0,0.0,0.0,0.0,0.0,30115768,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,0.0,0.0,0.0,0
2022-07-18,SANP,660201,0.0,0.0,0.0,0.0,0.0,19521383,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,0.0,0.0,0.0,0
2022-07-19,SANP,660201,0.0,0.0,0.0,0.0,0.0,40964075,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,0.0,0.0,0.0,0
2022-07-20,SANP,660201,0.0,0.0,0.0,0.0,0.0,76926559,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,0.0,0.0,0.0,0
2022-07-21,SANP,660201,0.0,0.0,0.0,0.0,0.0,61101811,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,0.0,0.0,0.0,0
2022-07-22,SANP,660201,0.0,0.0,0.0,0.0,0.0,29631195,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,0.0,0.0,0.0,0
2022-07-25,SANP,660201,0.0,0.0,0.0,0.0,0.0,21768863,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,0.0,0.0,0.0,0
2022-07-26,SANP,660201,0.0,0.0,0.0,0.0,0.0,27052316,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,0.0,0.0,0.0,0
2022-07-27,SANP,660201,0.0,0.0,0.0,0.0,0.0,22136322,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,0.0,0.0,0.0,0
2022-07-28,SANP,660201,0.0,0.0,0.0,0.0,0.0,7776452,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,0.0,0.0,0.0,0
2022-07-29,SANP,660201,0.0,0.0,0.0,0.0,0.0,34998956,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,0.0,0.0,0.0,0
2022-08-01,SANP,660201,0.0,0.0,0.0,0.0,0.0,6781719,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,0.0,0.0,0.0,0
2022-08-02,SANP,660201,0.0,0.0,0.0,0.0,0.0,5412079,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,0.0,0.0,0.0,0
2022-08-03,SANP,660201,0.0,0.0,0.0,0.0,0.0,5412079,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,0.0,0.0,0.0,0
2022-08-04,SANP,660201,0.0,0.0,0.0,0.0,0.0,4033324,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,0.0,0.0,0.0,0
2022-08-05,SANP,660201,0.0,0.0,0.0,0.0,0.0,18336416,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,0.0,0.0,0.0,0
2022-08-08,SANP,660201,0.0,0.0,0.0,0.0,0.0,11331224,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,0.0,0.0,0.0,0
2022-08-09,SANP,660201,0.0,0.0,0.0,0.0,0.0,52143936,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,0.0,0.0,0.0,0
2022-08-10,SANP,660201,0.0,0.0,0.0,0.0,0.0,49477630,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,0.0,0.0,0.0,0
2022-08-11,SANP,660201,0.0,0.0,0.0,0.0,0.0,15570279,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,0.0,0.0,0.0,0
2022-08-12,SANP,660201,0.0,0.0,0.0,0.0,0.0,6479646,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,0.0,0.0,0.0,0
2022-08-15,SANP,660201,0.0,0.0,0.0,0.0,0.0,27024104,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,0.0,0.0,0.0,0
2022-08-16,SANP,660201,0.0,0.0,0.0,0.0,0.0,100144928,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,0.0,0.0,0.0,0
2022-08-17,SANP,660201,0.0,0.0,0.0,0.0,0.0,124096489,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,0.0,0.0,0.0,0
2022-08-18,SANP,660201,0.0,0.0,0.0,0.0,0.0,3901642,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,0.0,0.0,0.0,0
2022-08-19,SANP,660201,0.0,0.0,0.0,0.0,0.0,28286621,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,0.0,0.0,0.0,0
2022-08-22,SANP,660201,0.0,0.0,0.0,0.0,0.0,18922297,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,0.0,0.0,0.0,0
2022-08-23,SANP,660201,0.0,0.0,0.0,0.0,0.0,24157791,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,0.0,0.0,0.0,0
2022-08-24,SANP,660201,0.0,0.0,0.0,0.0,0.0,13333709,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,0.0,0.0,0.0,0
2022-08-25,SANP,660201,0.0,0.0,0.0,0.0,0.0,49952728,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,0.0,0.0,0.0,0
2022-08-26,SANP,660201,0.0,0.0,0.0,0.0,0.0,7426980,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,0.0,0.0,0.0,0
2022-08-29,SANP,660201,0.0,0.0,0.0,0.0,0.0,11486306,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,0.0,0.0,0.0,0
2022-08-30,SANP,660201,0.0,0.0,0.0,0.0,0.0,11486306,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,0.0,0.0,0.0,0
2022-08-31,SANP,660201,0.0,0.0,0.0,0.0,0.0,4979296,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,0.0,0.0,0.0,0
2022-09-01,SANP,660201,0.0,0.0,0.0,0.0,0.0,32310305,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,0.0,0.0,0.0,0
2022-09-02,SANP,660201,0.0,0.0,0.0,0.0,0.0,73158548,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,0.0,0.0,0.0,0
2022-09-06,SANP,660201,0.0,0.0,0.0,0.0,0.0,46103240,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,0.0,0.0,0.0,0
2022-09-07,SANP,660201,0.0,0.0,0.0,0.0,0.0,46103240,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,0.0,0.0,0.0,0
2022-09-08,SANP,660201,0.0,0.0,0.0,0.0,0.0,6696320,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,0.0,0.0,0.0,0
2022-09-09,SANP,660201,0.0,0.0,0.0,0.0,0.0,69259347,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,0.0,0.0,0.0,0
2022-09-12,SANP,660201,0.0,0.0,0.0,0.0,0.0,12741800,0.0,422346953.0,660201,SANTO MINING CORP.,101003.0,Unknown,7.0,us,USD,0.0,0.0,0.0,0
